pmcid,title,year,model_score,is_rct,filename,status
13318717,Beyond weight loss: predictors of treatment satisfaction and patient-reported outcomes in incretin-based therapies. A cross-sectional study.,2026,1.2239,True,PMC13318717.pdf,cached
13318748,On-treatment change in bone turnover markers predicts 2-year bone mineral density after sequential therapy following romosozumab: a real-world cohort study.,2026,1.2171,True,PMC13318748.pdf,cached
13318582,Effectiveness of a structured diabetes self-management education program using high-definition video technology in type 1 diabetes: an interventional study.,2026,1.9986,True,PMC13318582.pdf,cached
13318668,Comparative efficacy and safety of etoposide plus PEG-rhG-CSF versus etoposide plus G-CSF for haematopoietic stem cell mobilisation in patients with multiple myeloma and lymphoma.,2026,1.2148,True,PMC13318668.pdf,cached
13318673,Impact of exercise rehabilitation and behavioral interaction nursing on postoperative quality of life and psychological outcomes in lung cancer patients.,2026,2.1024,True,PMC13318673.pdf,cached
13318700,Efficacy and safety of different immunosuppressive agents in patients with calcineurin inhibitor-dependent primary membranous nephropathy.,2026,2.5579,True,PMC13318700.pdf,cached
13318658,Effects of a home-visit nursing simulation program for frailty prevention in older adults on nursing competencies: a quasi-experimental pre-post study.,2026,1.8729,True,PMC13318658.pdf,cached
13315899,Phenotype tailored lifestyle intervention for weight management in individuals with emotional eating: A secondary analysis of the PHENO-Diet trial.,2026,4.1188,True,PMC13315899.pdf,cached
13303548,The Effects of Low-Dose Remimazolam Adjunct on Propofol-Remifentanil Anaesthesia in Day Case Gynaecological Surgery: A Retrospective Cohort Study.,2026,2.1626,True,PMC13303548.pdf,cached
13300861,Does the Depth of Hysteroscopic Endometrial Fundal Incision Influence Reproductive Outcomes in Oocyte Recipients? A Prospective Study.,2026,1.7933,True,PMC13300861.pdf,cached
13315532,"Effects of dietary L-Citrulline or L-arginine supplementation on immune function, intestinal morphology and intestinal microbiota in LPS-challenged broilers.",2026,3.1056,True,PMC13315532.pdf,cached
13275988,Hemodynamic Response to Laryngoscopy and Endotracheal Intubation With Conventional Macintosh Laryngoscope Versus C-MAC Video Laryngoscope in Patients Undergoing Elective Coronary Artery Bypass Grafting: A Randomized Controlled Trial.,2026,4.8746,True,PMC13275988.pdf,cached
13274966,Cost-Effectiveness Analysis of Chatbot-Supported Remote Patient Monitoring for Anticoagulation Management: Health Economic Evaluation Within a Pilot Crossover Trial.,2026,1.6561,True,PMC13274966.pdf,cached
13274851,"""You never know what's in front of you"": A mixed methods study of barriers and facilitators to physical activity among blind and low-vision adults with type 2 diabetes.",2026,1.3789,True,PMC13274851.pdf,cached
13274888,Implementing a patient-oriented pole walking intervention in retirement homes: A non-randomized feasibility trial.,2026,5.1968,True,PMC13274888.pdf,cached
13275496,Lean and Green Hand Surgery: Evaluating the Sterility of Stored Corticosteroid Injection Preparations Using Next-Generation Sequencing.,2026,1.4947,True,PMC13275496.pdf,cached
13271826,Patient experiences of Dupuytren's contracture and its treatment : a qualitative investigation.,2026,1.2849,True,PMC13271826.pdf,cached
13314406,"The effect of preoperative stellate ganglion block on postoperative delirium in elderly patients undergoing gastrointestinal oncologic surgery: protocol for a randomized, double-blind, sham-controlled trial.",2026,5.0271,True,PMC13314406.pdf,cached
13292038,Factors Affecting the Efficacy and Safety of First-Line Anti-PD-1 Therapy in Advanced Non-Small Cell Lung Cancer.,2026,1.2176,True,PMC13292038.pdf,cached
13283372,Diurnal Variation in Intraoperative Opioid Requirements: A Prospective Cohort Study.,2026,2.1204,True,PMC13283372.pdf,cached
13283374,"Sleep Disturbance, Treatment-Related Adverse Events, and Psychological Distress in Breast Cancer Patients: A Prospective Cohort Study.",2026,1.4235,True,PMC13283374.pdf,cached
13278613,Projected Reduction of Diabetes- and Obesity-Related Complication Risks Following the 12-Week Weight-Loss Phase of the RESET Study.,2026,1.3662,True,PMC13278613.pdf,cached
13282980,A Psychosocial Intervention to Enhance Psychological Empowerment Among Women Survivors of Intimate Partner Violence: A Randomized Controlled Trial.,2026,4.9288,True,PMC13282980.pdf,cached
13278852,The Effect of Smartphone-Delivered Approach Bias Modification Training on Relapse Among Patients Leaving Residential Alcohol Treatment: A Randomised Controlled Trial.,2026,4.4305,True,PMC13278852.pdf,cached
13272664,Antagonizing NRG1-ERBB4 signaling pathway with spironolactone for the treatment of schizophrenia: results of a randomized controlled drug repositioning clinical trial.,2026,5.175,True,PMC13272664.pdf,cached
13272590,Neoadjuvant retlirafusp alfa (anti-PD-L1/TGF-β bifunctional fusion protein) with or without chemotherapy in unresectable stage III non-small cell lung cancer: updated results from the phase 2 TRAILBLAZER trial.,2026,1.8249,True,PMC13272590.pdf,cached
13274504,Investigating the efficacy and safety of bronchoscopic removal of aspergilloma in PTB-CCPA.,2026,1.1969,True,PMC13274504.pdf,cached
13318207,Nutritional characterization and postprandial glycemic response of low-calorie date snacks incorporating psyllium and oat fibers in healthy and type 2 diabetes.,2026,1.9634,True,PMC13318207.pdf,cached
13314778,Effects of an 8-week multicomponent health-sports program on functional efficiency and volunteering attitudes among university students in Saudi Arabia: a randomized controlled trial.,2026,4.2923,True,PMC13314778.pdf,cached
13282858,The PAPER heuristic: a structured cognitive aid to reduce intrinsic cognitive load in early clinical reasoning training.,2026,2.3881,True,PMC13282858.pdf,cached
13270767,"Warm staple-line irrigation (37-40 °C) before omentopexy reduces early bleeding after laparoscopic sleeve gastrectomy: a prospective, randomized trial.",2026,3.9851,True,PMC13270767.pdf,cached
13272676,Iron in breastfed infants and behavior at 3 years: a randomized trial.,2026,5.2246,True,PMC13272676.pdf,cached
13289180,Repurposing anti-retroviral drugs to treat NF2-related tumours: a protocol for a phase 0 trial (RETREAT).,2026,2.6135,True,PMC13289180.pdf,cached
13288678,Data from a UK-based multicentre randomised feasibility study investigating the management of post-traumatic benign paroxysmal positional vertigo: mixed-methods analyses.,2026,2.4518,True,PMC13288678.pdf,cached
13320012,Learning Gain and User Experience of AI Avatar-Based and Human-Presented Explainer Videos: Prospective Randomized Crossover Feasibility Study.,2026,2.6082,True,PMC13320012.pdf,cached
13292558,The effect of spreader graft use on voice in rhinoplasty cases: a prospective randomized controlled study.,2026,3.283,True,PMC13292558.pdf,cached
13271581,Online Intervention on Lung Cancer Screening Among High-Risk Individuals: Pilot Intervention Study.,2026,2.2868,True,PMC13271581.pdf,cached
13271470,The effect of student-led healthcare career experience activity on nursing students' professional commitment: Study protocol for a randomized cross-over trial.,2026,4.1029,True,PMC13271470.pdf,cached
13314771,Postoperative breast function and quality of life follow-up study in patients with plasma cell mastitis: a 1-year longitudinal analysis.,2026,1.1905,True,PMC13314771.pdf,cached
13314489,A combined therapeutic approach: extracorporeal shock wave therapy and botulinum toxin in multiple sclerosis-related spasticity.,2026,1.5993,True,PMC13314489.pdf,cached
13292246,Utility of bronchial blocker placement in the lateral versus supine position for thoracoscopic surgery: a randomised controlled trial in China.,2026,3.332,True,PMC13292246.pdf,cached
13284432,"Cediranib with weekly paclitaxel or olaparib versus weekly paclitaxel for advanced or recurrent endometrial cancer (COPELIA): a multicentre, open-label, randomised, phase 2 trial in the UK.",2026,3.7761,True,PMC13284432.pdf,cached
13284498,A secondary analysis investigating therapist-effects in a guided internet-based intervention for adults with symptoms of depression.,2026,1.8998,True,PMC13284498.pdf,cached
13284511,Resuscitation in paediatric septic shock using vitamin C and hydrocortisone (RESPOND): The RESPOND randomised controlled trial statistical analysis plan.,2026,4.2594,True,PMC13284511.pdf,cached
13272685,Impact of moderate alcohol consumption on visuo-motor skills in neurosurgical residents.,2026,1.4458,True,PMC13272685.pdf,cached
13320009,Comparing 2-Hz and 100-Hz Electroacupuncture for Postoperative Musculoskeletal Pain: Protocol for a 2 × 2 Prospective Randomized Crossover Trial.,2026,4.6165,True,PMC13320009.pdf,cached
13271710,Implementation of Emotional Connection Training in Pediatric Primary Care: Mixed Methods Study.,2026,1.4535,True,PMC13271710.pdf,cached
13271585,Using In-Home Air Quality Monitoring to Reduce Cannabis Secondhand Smoke Exposure in Children: Quantitative Pilot Feasibility Study.,2026,1.8405,True,PMC13271585.pdf,cached
13314727,The effectiveness of the post-caesarean section home care guide in increasing the knowledge of nurse midwives in central Tanzania.,2026,1.3679,True,PMC13314727.pdf,cached
13314434,Association between sarcopenic obesity and mild cognitive impairment in patients with type 2 diabetes mellitus.,2026,1.4779,True,PMC13314434.pdf,cached
13315013,Immunomodulatory effects of Yang He decoction on cyclophosphamide-induced immunosuppression in mice: restoration of immune organ integrity and cytokine balance.,2026,1.3246,True,PMC13315013.pdf,cached
13311914,Simulation speeds up adaptation to the 3D exoscope: a randomized controlled trial.,2026,3.6431,True,PMC13311914.pdf,cached
13284438,Self-administered acupressure training for depression in community-dwelling individuals: a randomized controlled trial and cost-effectiveness analysis.,2026,5.4011,True,PMC13284438.pdf,cached
13282985,Efficacy and Safety of Ultrasound-Guided Erector Spinae Plane Block at Different Injection Depths for Percutaneous Kyphoplasty: A Randomized Controlled Trial.,2026,4.4615,True,PMC13282985.pdf,cached
13270069,"Identifying Predictors of Weight-Related Outcomes With Fixed-Dose, Extended-Release Naltrexone and Bupropion Among Treatment-Adherent Patients in Phase 3 COR Trials: A Treatment Target Analysis.",2026,1.4912,True,PMC13270069.pdf,cached
13271439,Calcitonin as an adjunct for phantom limb pain.,2026,1.5501,True,PMC13271439.pdf,cached
13270747,Assessment of two treatment protocols using prebent titanium mesh and customized PEEK mesh for predominantly horizontal maxillary ridge augmentation with volumetric evaluation: a randomized clinical trial.,2026,2.2725,True,PMC13270747.pdf,cached
13269781,Model-informed dose optimization of carvedilol and nebivolol in cirrhotic patients: a pilot randomized clinical study.,2026,3.1746,True,PMC13269781.pdf,cached
13314407,Effects of problem-focused versus emotion-focused behavioral interventions on peptic ulcer recurrence: a 4-year retrospective cohort study.,2026,2.0396,True,PMC13314407.pdf,cached
13314405,Efficacy of low dose of rituximab to treat systemic lupus erythematosus.,2026,2.4511,True,PMC13314405.pdf,cached
13301721,"Comment on Tekin et al. Novel Conservative Therapies in Migraine Management: The Impact of Fascia Exercises in a Randomized Controlled Trial. &lt;i&gt;J. Clin. Med.&lt;/i&gt; 2025, &lt;i&gt;14&lt;/i&gt;, 539.",2026,1.9189,True,PMC13301721.pdf,cached
13284468,[Training and community-based intervention to reduce chronic benzodiazepine use for insomnia and distress in primary care].,2026,1.5934,True,PMC13284468.pdf,cached
13271477,Understanding participants' experiences of a behaviour change intervention within cardiac rehabilitation: A nested process evaluation within the STRENGTH randomised controlled trial.,2026,3.5322,True,PMC13271477.pdf,cached
13271502,Comparing the effects of analogical instruction with internal and external focus of attention on golf putting skill learning in children with developmental coordination disorder: Emphasizing mental representation structure.,2026,2.3929,True,PMC13271502.pdf,cached
13272276,Pedagogy and Enriched Environment for Rehabilitation in the HOME After Stroke (PEER-HOMEcare): Study Protocol for a Single-Group Feasibility Study.,2026,2.0278,True,PMC13272276.pdf,cached
13317439,Effectiveness of foot care guidelines on preventive knowledge and self-care behaviors among patients with diabetic neuropathy: a quasi-experimental study.,2026,1.1346,True,PMC13317439.pdf,cached
13314856,"Effects of ethanol leaf extract of &lt;i&gt;Spondias mombin&lt;/i&gt; on scopolamine-induced hippocampal neurodegeneration in adult male Wistar rats: evidence from behavioral, biochemical, histological, and immunohistochemical analyses.",2026,2.3734,True,PMC13314856.pdf,cached
13315036,Does project-based STEAM curriculum benefit 3-4-year-old preschoolers' creative potential? A pilot comparison with theme-based curriculum.,2026,2.4144,True,PMC13315036.pdf,cached
13314476,Empowered listening: Self-selected music's role in uplifting emotions during stress.,2026,2.3644,True,PMC13314476.pdf,cached
13314773,Comparison of efficacy and safety between native tissue repair and transvaginal mesh for uterine prolapse: a retrospective study.,2026,1.8792,True,PMC13314773.pdf,cached
13317479,Compassionate self-talk enhances autonomic flexibility during cognitive stress in generalized anxiety disorder: a randomized controlled trial with HRV evidence.,2026,4.2129,True,PMC13317479.pdf,cached
13297373,Naltrexone and Nalmefene as Modern Psychopharmacotherapy for Alcohol Use Disorder: Modulation of Opioid Receptors and Neurobiological Pathways of Alcohol Action.,2026,1.7876,True,PMC13297373.pdf,cached
13289373,"Feasibility of implementing a community-based participatory group programme to improve access to healthcare for people with disabilities in Luuka district, Uganda: a mixed-methods pilot study.",2026,1.9193,True,PMC13289373.pdf,cached
13282952,Initial Exploration of a Music-Based Telehealth Support for Medically-Complex Chronic Pain Patients.,2026,2.1424,True,PMC13282952.pdf,cached
13269154,Automorphisms of relatively hyperbolic groups and the Farrell-Jones conjecture.,2026,1.2382,True,PMC13269154.pdf,cached
13274037,Routine immunization uptake and timeliness in young children exposed to multidrug-resistant tuberculosis: A secondary analysis of the Tuberculosis Child Multidrug-Resistant Preventive Therapy multi-site randomised controlled trial.,2026,1.1253,True,PMC13274037.pdf,cached
13289009,"In-bedroom renewed air as anti-inflammatory adjuvant therapy in cancer survivors: protocol for the randomised, placebo-controlled BREATHS N-of-1 trial series.",2026,3.9112,True,PMC13289009.pdf,cached
13288876,"Efficacy and safety of long-acting injectable paliperidone palmitate 1-month and 3-month formulations in the maintenance treatment of schizophrenia: a single-arm, open-label, interventional study in Rwandan healthcare settings.",2026,2.7548,True,PMC13288876.pdf,cached
13289058,Effects of laughter yoga on reducing depression and anxiety in children with autism spectrum disorder and parenting stress in their parents: study protocol for a randomised-controlled feasibility trial.,2026,4.1943,True,PMC13289058.pdf,cached
13271602,Web-Based Gamified Auditory-Cognitive Dual-Task Training for Older Adults With Age-Related Hearing Loss: Pilot Randomized Controlled Trial.,2026,5.3207,True,PMC13271602.pdf,cached
13271508,Butorphanol decreased the median effective concentration of ropivacaine in ultrasound-guided interscalene brachial plexus block.,2026,2.9282,True,PMC13271508.pdf,cached
13270910,"""Chipped but not broken"" - patients' symptoms and challenges beyond five years post radiotherapy for meningioma: a qualitative interview study.",2026,1.4155,True,PMC13270910.pdf,cached
13310693,Specific collagen peptides supplementation increases collagen type I content in skeletal muscle after 12 weeks of high-load resistance training: a randomized controlled trial.,2026,4.4588,True,PMC13310693.pdf,cached
13312906,"Exposure to 2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine causes cecal microbiota dysbiosis in mice.",2026,1.2846,True,PMC13312906.pdf,cached
13312782,The effect of cooperative learning on nursing students' creative thinking disposition and self-regulated learning.,2026,1.4813,True,PMC13312782.pdf,cached
13310783,Early versus delayed enteral nutrition in septic shock: a target trial emulation study.,2026,2.3114,True,PMC13310783.pdf,cached
13312261,Impact of an educational intervention on dental professionals' ability to associate oral cancer risk factors with pathological changes: a before-and-after quasi-experimental study.,2026,1.3512,True,PMC13312261.pdf,cached
13310897,A multilevel school-based intervention on sedentary time in children: effectiveness and socioeconomic moderation results from the CIPRES cluster-RCT.,2026,3.4267,True,PMC13310897.pdf,cached
13312814,"Evaluation of clinical effects and plasma metabolomic profiles after the administration of grapiprant in dogs affected by osteoarthritis: a prospective, off-on-off, clinical study.",2026,1.7479,True,PMC13312814.pdf,cached
13310910,Effects of dexmedetomidine nasal spray on perioperative anxiety and quality of postoperative recovery in patients undergoing modified radical mastectomy for breast cancer.,2026,3.5028,True,PMC13310910.pdf,cached
13310976,"Dual-low spectral CT pulmonary angiography: a comparative study of image quality, radiation dose, and iodine intake with evaluation of pulmonary embolism detection.",2026,2.2096,True,PMC13310976.pdf,cached
13301280,"Ascophyllan Supplementation Is Safe and Associated with Exploratory Modulation of Innate Immune Phenotypes, Biochemical Parameters, and the Gut Microbiome in a Randomized Pilot Trial.",2026,3.5033,True,PMC13301280.pdf,cached
13300667,Short-Term Cardiac Effects of Bariatric Surgery: Is Weight Loss Alone Sufficient in Metabolically Healthy Morbidly Obese Patients?,2026,1.99,True,PMC13300667.pdf,cached
13281949,"Effectiveness and Safety of an Herbal Medicine Strategy for Chronic Low Back Pain: Protocol for a Prospective, Multicenter, Pragmatic, Randomized, Non-Inferiority Trial.",2026,4.5984,True,PMC13281949.pdf,cached
13269839,A Phase II Trial of Perioperative Camrelizumab Plus Neoadjuvant Chemotherapy in Resectable Stage IIB-IIIB Lung Squamous Cell Carcinoma.,2026,2.2659,True,PMC13269839.pdf,cached
13268233,Ciprofol provides safer sedation than propofol in minor gynecologic surgery: evidence from a randomized controlled trial.,2026,4.0682,True,PMC13268233.pdf,cached
13322495,Effectiveness of a therapeutic program with chin tuck against resistance exercises compared to the chin-down maneuver in Parkinson's disease: a randomized controlled pilot trial.,2026,3.4787,True,PMC13322495.pdf,cached
13267426,A Phase 2 Study of the Safety and Tolerability of Treprostinil Palmitil Inhalation Powder in Patients With Pulmonary Hypertension Associated With Interstitial Lung Disease.,2026,3.1285,True,PMC13267426.pdf,cached
13266578,"IGLV3-21&lt;sup&gt;R110&lt;/sup&gt; and ibrutinib treatment: Results from the double-blind, randomized, placebo-controlled GCLLSG CLL12 trial in early-stage CLL.",2026,2.0763,True,PMC13266578.pdf,cached
13289131,Novel use of arm ergometry cardiopulmonary exercise testing for non-elective patients with chronic limb-threatening ischaemia: a feasibility trial.,2026,1.7989,True,PMC13289131.pdf,cached
13270169,"A Pilot mHealth Text Messaging Program Targeting Parents During the First 2000 Days: Nonrandomized Repeat Cross-Sectional Analysis to Evaluate Feasibility, Engagement, Acceptability, and Potential Effectiveness.",2026,1.4089,True,PMC13270169.pdf,cached
13270864,Do subjective and objective baseline sleep disturbances predict post-traumatic stress disorder treatment response? A secondary analysis of a randomized controlled trial.,2026,3.7533,True,PMC13270864.pdf,cached
13323165,Randomized Controlled Trial of Internet-Delivered Cognitive Behavioral Therapy After Myocardial Infarction With Nonobstructive Coronary Arteries or Takotsubo Syndrome.,2026,3.8333,True,PMC13323165.pdf,cached
13276764,Problem Management Plus for improving mental health among earthquake-affected individuals in Türkiye: pilot randomised controlled trial.,2026,3.8854,True,PMC13276764.pdf,cached
13316372,A randomised study on the comparative performance of German paramedics after technical versus non-technical skills training.,2026,2.0002,True,PMC13316372.pdf,cached
13310907,A pilot study on the effects of a physio-avatar EB experience on motor performance.,2026,2.881,True,PMC13310907.pdf,cached
13312902,Effects of nutritional supplementation combined with exercise on BMI and lipid profiles in individuals with overweight or obesity: a systematic review and meta-analysis.,2026,1.4133,True,PMC13312902.pdf,cached
13310683,Exploratory investigation of changes in blood transcriptome following mepolizumab treatment for asthma.,2026,1.4066,True,PMC13310683.pdf,cached
13277347,Educational intervention for nursing professionals on palliative care: quasi-experimental study.,2026,1.8627,True,PMC13277347.pdf,cached
13266409,Evaluating the Impact of a One-Year Exercise Program on Probable Sarcopenia in Older Adults.,2026,1.4755,True,PMC13266409.pdf,cached
13266410,Mutational dynamics in patients with del(5q) MDS treated with lenalidomide prior to transfusion dependency-Molecular results from the Sintrarev clinical trial.,2026,2.0529,True,PMC13266410.pdf,cached
13315998,Evaluating the Effectiveness of Nonpharmacological Self-Management Interventions for Persistent Pain: Protocol for Single-Case Experimental Designs.,2026,1.1421,True,PMC13315998.pdf,cached
13268163,Neuromuscular changes during a four-week individualized in-season strength-training program based on the dynamic strength index in youth basketball players: A quasi-experimental study.,2026,1.8199,True,PMC13268163.pdf,cached
13268185,The time sensitivity of aspirational interventions: Evidence from a role-modeling RCT.,2026,2.5841,True,PMC13268185.pdf,cached
13268173,The effects of morning priming exercise on afternoon physical and cognitive performance in female field hockey players.,2026,2.2352,True,PMC13268173.pdf,cached
13323591,Three-Year Durability of Radiofrequency Renal Denervation: SPYRAL HTN-ON MED.,2026,2.1301,True,PMC13323591.pdf,cached
13280591,Acceptability and appropriateness of remote monitoring and self-administered pulse oximetry among COVID-19 patients in Honduras: a mixed-methods study.,2026,2.6168,True,PMC13280591.pdf,cached
13316020,Standardized Patient vs Video Demonstration for Teaching Psychomotor Skills in Spinal Injury Management to Undergraduate Medical Students: Prospective Interventional Comparative Study.,2026,2.3197,True,PMC13316020.pdf,cached
13311092,Surgical treatment and prognosis in patients with intestinal metastases originated from advanced epithelial ovarian cancer.,2026,1.9126,True,PMC13311092.pdf,cached
13310999,Competency-based training and supervision in group problem management plus in the Kurdistan region of Iraq.,2026,2.3812,True,PMC13310999.pdf,cached
13312903,"Two-year neurodevelopmental outcome in preterm neonates with cerebral oxygenation monitoring after birth: a multinational, multicenter retrospective follow-up study of the COSGOD III trial.",2026,2.6726,True,PMC13312903.pdf,cached
13310669,Comparative real-world effectiveness and safety of benralizumab and two mepolizumab dosing regimens in eosinophilic granulomatosis with polyangiitis: a 24-month prospective single-center cohort study.,2026,2.4784,True,PMC13310669.pdf,cached
13310774,Precision treatment of chalazion based on AI-driven risk stratification: a prospective study of triamcinolone acetonide combined with intense pulsed light therapy.,2026,1.165,True,PMC13310774.pdf,cached
13310562,"Safety and efficacy of the MNK/VEGFR inhibitor JDB153 combined with the anti-PD-1 antibody serplulimab in patients with advanced pancreatic cancer refractory to standard treatment: a single-arm, phase Ib/II study protocol.",2026,1.8216,True,PMC13310562.pdf,cached
13292541,Gender influence on heart rate variability in Cameroonian handballers.,2026,1.431,True,PMC13292541.pdf,cached
13296196,Early-Phase Response of Broiler Breeders to 25-Hydroxyvitamin D&lt;sub&gt;3&lt;/sub&gt; and Canthaxanthin with or Without Copper and Gluco-Oligosaccharides (30 to 41 Weeks).,2026,1.8135,True,PMC13296196.pdf,cached
13300438,Digital Symptom Reporting for Treatment Readiness Before Daratumumab: A Blinded Prospective Study in Multiple Myeloma.,2026,1.254,True,PMC13300438.pdf,cached
13286300,Reduction of Wrong-Limb Blood Pressure Cuff Placement Attempts With a High-Visibility Limb Alert Sleeve: A Randomized Crossover Simulation Study.,2026,1.9378,True,PMC13286300.pdf,cached
13281867,Integrating Network Pharmacology and Clinical Observation to Elucidate the Therapeutic Mechanisms of Yangzheng Xiaoji Decoction in Primary Liver Cancer.,2026,2.3998,True,PMC13281867.pdf,cached
13322486,Tinnitus disorder and musical auditory training: a double-blind randomized controlled clinical trial.,2026,5.4479,True,PMC13322486.pdf,cached
13266362,Unexpected Improvement of Obsessive-Compulsive Disorder Symptoms Following the Mistaken Prescription of Clomiphene: A Novel Perspective on Hormonal Influences in OCD.,2026,1.1611,True,PMC13266362.pdf,cached
13269810,Association of Social Support With Complicated Grief and Post-Traumatic Stress Symptoms Among Student Survivors of the Sewol Ferry Disaster: An Observational Longitudinal Study.,2026,1.4373,True,PMC13269810.pdf,cached
13268633,A Multilingual Digital Microlearning Intervention for Oral Health in Refugee Shelters: Randomized Controlled Trial.,2026,5.3389,True,PMC13268633.pdf,cached
13268261,Examining the Efficacy of a Telehealth-Based Virtual Reality Clinic in Treating Adults With Specific Phobia: Feasibility Randomized Controlled Trial.,2026,5.3098,True,PMC13268261.pdf,cached
13268198,The effectiveness of a foot-care education program based on multi-theory model in diabetic patients with risk of foot ulceration: A randomized controlled trial protocol.,2026,3.5835,True,PMC13268198.pdf,cached
13267563,Patient-Reported Outcomes on Quality of Life and Psychological Distress After Focal High-Intensity Focused Ultrasound for Prostate Cancer: Prospective Multicenter Study.,2026,1.2649,True,PMC13267563.pdf,cached
13280690,Pro-cognitive effects of 5-HT4 receptor agonism in individuals with remitted depression.,2026,3.3529,True,PMC13280690.pdf,cached
13315239,A mechanistic study on the enhanced antihypertensive effects of a &lt;i&gt;Dendrobium officinale&lt;/i&gt; compound combined with Western antihypertensive drugs in spontaneously hypertensive rats based on metabolomics and gut microbiota analysis.,2026,1.2601,True,PMC13315239.pdf,cached
13312668,"A randomised, placebo-controlled, triple-blind clinical trial to investigate the efficacy of &lt;i&gt;Ginkgo biloba&lt;/i&gt; extract EGb 761&lt;sup&gt;®&lt;/sup&gt; in cognitive impairment associated with post COVID-19 syndrome-the EGb COCOS protocol.",2026,2.8328,True,PMC13312668.pdf,cached
13310919,Integrating Acceptance and Commitment Therapy with intervention mapping to enhance self-care in type 2 diabetes: a conceptual framework.,2026,1.8669,True,PMC13310919.pdf,cached
13311060,Cyproheptadine enhances weight gain and modulates appetite-regulating peptides in children with failure to thrive and food allergies.,2026,3.0483,True,PMC13311060.pdf,cached
13310975,Acute changes in ankle dorsiflexor strength and fNIRS-Derived cortical activation following a single session of neuromuscular electrical stimulation in healthy older adults.,2026,1.622,True,PMC13310975.pdf,cached
13268644,Mentes ativas (active minds): effects of a remote cognitive stimulation program.,2026,2.0504,True,PMC13268644.pdf,cached
13267351,Co-designing primary and secondary outcome measures for an international phase 3 trial of surgical de-escalation in vulvar cancer through a consumer workshop.,2026,2.7642,True,PMC13267351.pdf,cached
13289138,Ventilation strategies and outcomes after out-of-hospital cardiac arrest: protocol for a pre-planned sub-analysis of the STEPCARE trial.,2026,1.2838,True,PMC13289138.pdf,cached
13268183,"Effects of local heat on metabolic health, frailty risk, and exercise adaptations in pre-diabetic older adults: Protocol for the Heat and Exercise in Aging as Therapy (HEAT) clinical trial.",2026,3.6849,True,PMC13268183.pdf,cached
13269611,Comparative clinical evaluation of Icon resin infiltration and Vanish XT varnish for managing white spot lesions: a randomized controlled trial.,2026,3.3465,True,PMC13269611.pdf,cached
13269507,Dietary inclusion of Morus alba leaves influences milk production and offspring growth performance in dairy goats.,2026,1.9093,True,PMC13269507.pdf,cached
13316017,A Web-Based Virtual Environment Behavioral Intervention as Cardiovascular Disease and Metabolic Disease Prevention Education in Persons With HIV: Evaluation of the LEARN Randomized Controlled Trial.,2026,4.0511,True,PMC13316017.pdf,cached
13310678,The effectiveness of combined training model in perioperative nursing for implant-based breast reconstruction: a quasi-experimental study.,2026,2.6013,True,PMC13310678.pdf,cached
13310668,Efficacy and safety of combined TACE-HAIC and targeted immunotherapy in primary liver cancer with portal vein tumor thrombus.,2026,1.8263,True,PMC13310668.pdf,cached
13311531,Water intake during drinking does not alleviate hangover symptoms.,2026,2.9996,True,PMC13311531.pdf,cached
13301150,Layer-Specific Retinal Perfusion as a Personalized Biomarker: Evaluating the Subclinical Microanatomical Effects of Intracameral Cefuroxime After Routine Cataract Surgery.,2026,1.7791,True,PMC13301150.pdf,cached
13266485,Early Trajectory of Depressive Symptoms in Alcohol Dependence: Insights From a Four-Week Clinical Decision Window.,2026,1.1983,True,PMC13266485.pdf,cached
13267297,Comparison of endovascular procedures of the lower extremities and iliac arteries with and without navigation assistance Vascular Navigation PAD: study protocol for a prospective multicenter randomized clinical trial.,2026,3.4338,True,PMC13267297.pdf,cached
13269561,Effect of zinc oxide nanoparticle supplementation in Santa Inês ewes during the transition period.,2026,2.2798,True,PMC13269561.pdf,cached
13269404,Development and pre-testing of a family-centered digital intervention to help families know what to EXPECT from pediatric acute lymphoblastic leukemia therapy.,2026,1.5835,True,PMC13269404.pdf,cached
13323569,Impact of Diabetes on the Efficacy of Low-Voltage Area Ablation for Persistent Atrial Fibrillation: A Subanalysis of the SUPPRESS-AF Trial.,2026,2.8436,True,PMC13323569.pdf,cached
13310705,Single-catheter radiofrequency pulmonary vein isolation for atrial fibrillation: a comparative evaluation.,2026,1.2212,True,PMC13310705.pdf,cached
13310722,Feasibility and safety of repeated 23% hypertonic saline boluses for electrical impedance tomography contrast enhancement in anaesthetised horses.,2026,1.1349,True,PMC13310722.pdf,cached
13312887,Evaluating the safety and efficacy of equine peripheral blood-derived mesenchymal stem cells in feline chronic gingivostomatitis.,2026,2.0321,True,PMC13312887.pdf,cached
13310690,Excimer 308-nm laser for the treatment of frontal fibrosing alopecia: an observational study in 30 patients.,2026,1.4301,True,PMC13310690.pdf,cached
13306842,Enhanced Brain Connectivity Following Six Weeks of Upper Extremity Offset Loading in Neurotypical Adults-A Preliminary Study.,2026,2.6802,True,PMC13306842.pdf,cached
13299958,"Effects of Systemic Vibratory Therapy Combined with a Physical Activity Program in Older Adults on Fall Risk, Balance, Physical Conditioning, and Neuromuscular Variables: Study Protocol for a Randomized Controlled Trial.",2026,2.9641,True,PMC13299958.pdf,cached
13289823,Endotherapeutic approach to gastric antral vascular ectasia: Argon plasma coagulation vs. endoscopic band ligation: Randomized clinical trial.,2026,3.8594,True,PMC13289823.pdf,cached
